Pathway_ID,Algorithm,Node,IDF
WP4539,CosineSimilarity,GRIN3B,nan
WP4539,CosineSimilarity,GRIN3A,nan
WP4539,CosineSimilarity,GRIN2C,nan
WP4539,CosineSimilarity,valproic acid,13.4891126
WP4539,CosineSimilarity,Ras GTPase-activating protein 1 (human),nan
WP4539,CosineSimilarity,GTP,13.1262071
WP4539,CosineSimilarity,PRKAA1,nan
WP4539,CosineSimilarity,PRKAA2,nan
WP4539,CosineSimilarity,PRKAB1,nan
WP4539,CosineSimilarity,PRKAB2,nan
WP4539,CosineSimilarity,PRKAG1,nan
WP4539,CosineSimilarity,PRKAG2,nan
WP4539,CosineSimilarity,PRKAG3,nan
WP4539,CosineSimilarity,NF1,nan
WP4539,CosineSimilarity,GSK3B,nan
WP4539,CosineSimilarity,PTEN,nan
WP4539,CosineSimilarity,IGF1R signaling cascade,nan
WP4539,CosineSimilarity,TBC/RABGAPs,nan
WP4539,CosineSimilarity,Epileptic spasm,15.5685541
WP4539,CosineSimilarity,Phase 0 - rapid depolarisation,nan
WP4539,CosineSimilarity,Neurotransmitter receptors and postsynaptic signal transmission,nan
WP4539,CosineSimilarity,Signaling by EGFR,nan
WP4539,CosineSimilarity,Signaling by GPCR,nan
WP4539,CosineSimilarity,protein_coding_gene,7.6837894
WP4539,CosineSimilarity,Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R),nan
WP4539,CosineSimilarity,MTOR signalling,nan
WP4539,CosineSimilarity,mesothelioma,7.1974277
WP4539,CosineSimilarity,Glioma,nan
WP4539,CosineSimilarity,Astrocytoma,nan
WP4539,CosineSimilarity,Signaling by NTRKs,nan
WP4539,CosineSimilarity,Signaling by NTRK1 (TRKA),nan
WP4539,CosineSimilarity,Signal Transduction,nan
WP4539,CosineSimilarity,Adaptive Immune System,nan
WP4539,CosineSimilarity,Signaling by high-kinase activity BRAF mutants,nan
WP4539,CosineSimilarity,SHC-related events triggered by IGF1R,nan
WP4539,CosineSimilarity,Axon guidance,nan
WP4539,CosineSimilarity,Gastrin-CREB signalling pathway via PKC and MAPK,nan
WP4539,CosineSimilarity,Signaling by SCF-KIT,nan
WP4539,CosineSimilarity,Signaling by FGFR1,nan
WP4539,CosineSimilarity,Signaling by FGFR3,nan
WP4539,CosineSimilarity,Signalling to p38 via RIT and RIN,nan
WP4539,CosineSimilarity,Signaling by FGFR3 point mutants in cancer,nan
WP4539,CosineSimilarity,Signaling by Insulin receptor,nan
WP4539,CosineSimilarity,PI3K/AKT activation,nan
WP4539,CosineSimilarity,Costimulation by the CD28 family,nan
WP4539,CosineSimilarity,Intrinsic Pathway for Apoptosis,nan
WP4539,CosineSimilarity,Inhibition of TSC complex formation by PKB,nan
WP4539,CosineSimilarity,Squamous cell carcinoma,nan
WP4539,CosineSimilarity,Focal sensory seizure,nan
WP4539,CosineSimilarity,IRS-related events triggered by IGF1R,nan
WP4539,CosineSimilarity,CD28 co-stimulation,nan
WP4539,CosineSimilarity,gene,nan
WP4539,CosineSimilarity,TP53 Regulates Metabolic Genes,nan
WP4539,CosineSimilarity,Transcriptional Regulation by TP53,nan
WP4539,CosineSimilarity,VEGFR2 mediated vascular permeability,nan
WP4539,CosineSimilarity,Status epilepticus without prominent motor symptoms,16.2617013
WP4539,CosineSimilarity,Gene expression (Transcription),nan
WP4539,CosineSimilarity,Neurodegeneration,14.4699418
WP4539,CosineSimilarity,Interleukin receptor SHC signaling,nan
WP4539,CosineSimilarity,MAP2K and MAPK activation,nan
WP4539,CosineSimilarity,Integration of energy metabolism,nan
WP4539,CosineSimilarity,GPCR downstream signalling,nan
WP4539,CosineSimilarity,Neurexins and neuroligins,nan
WP4539,CosineSimilarity,Protein-protein interactions at synapses,nan
WP4539,CosineSimilarity,Signaling by ERBB2,nan
WP4539,CosineSimilarity,GAB1 signalosome,nan
WP4539,CosineSimilarity,"Interleukin-3, Interleukin-5 and GM-CSF signaling",nan
WP4539,CosineSimilarity,Interleukin-2 family signaling,nan
WP4539,CosineSimilarity,Downstream signaling of activated FGFR2,nan
WP4539,CosineSimilarity,Signaling by VEGF,nan
WP4539,CosineSimilarity,Immune System,nan
WP4539,CosineSimilarity,DAP12 interactions,nan
WP4539,CosineSimilarity,Downstream signal transduction,nan
WP4539,CosineSimilarity,diffuse large B-cell lymphoma,7.4974918
WP4539,CosineSimilarity,Regulation of signaling by CBL,nan
WP4539,CosineSimilarity,Signaling by the B Cell Receptor (BCR),nan
WP4539,CosineSimilarity,GPVI-mediated activation cascade,nan
WP4539,CosineSimilarity,G-protein beta:gamma signalling,nan
WP4539,CosineSimilarity,RET signaling,nan
WP4539,CosineSimilarity,Synthesis of PIPs at the plasma membrane,nan
WP4539,CosineSimilarity,Downstream signaling events of B Cell Receptor (BCR),nan
WP4539,CosineSimilarity,Insulin receptor signalling cascade,nan
WP4539,CosineSimilarity,PI3K Cascade,nan
WP4539,CosineSimilarity,Signaling by Interleukins,nan
WP4539,CosineSimilarity,Diseases of signal transduction by growth factor receptors and second messengers,nan
WP4539,CosineSimilarity,G beta:gamma signalling through PI3Kgamma,nan
WP4539,CosineSimilarity,"Platelet activation, signaling and aggregation",nan
WP4539,CosineSimilarity,PI3K/AKT Signaling in Cancer,nan
WP4539,CosineSimilarity,Combined immunodeficiency,nan
WP4539,CosineSimilarity,TCR signaling,nan
WP4539,CosineSimilarity,Schizophrenia,nan
WP4539,CosineSimilarity,Developmental Biology,nan
WP4539,CosineSimilarity,Neuronal System,nan
WP4539,CosineSimilarity,Frs2-mediated activation,nan
WP4539,CosineSimilarity,Synaptic adhesion-like molecules,nan
WP4539,CosineSimilarity,GRB2 events in EGFR signaling,nan
WP4539,CosineSimilarity,ARMS-mediated activation,nan
WP4539,CosineSimilarity,"Unblocking of NMDA receptors, glutamate binding and activation",nan
WP4539,CosineSimilarity,Signaling by Leptin,nan
WP4539,CosineSimilarity,VEGFA-VEGFR2 Pathway,nan
WP4539,CosineSimilarity,SOS-mediated signalling,nan
WP4539,CosineSimilarity,FCERI mediated MAPK activation,nan
WP4539,CosineSimilarity,Prolonged ERK activation events,nan
WP4539,CosineSimilarity,MAPK family signaling cascades,nan
WP4539,CosineSimilarity,GRIN2D,nan
WP4539,CosineSimilarity,GRIN3B,nan
WP4539,CosineSimilarity,CREB1 phosphorylation through the activation of CaMKII/CaMKK/CaMKIV cascasde,nan
WP4539,CosineSimilarity,Post NMDA receptor activation events,nan
WP4539,CosineSimilarity,NCAM signaling for neurite out-growth,nan
WP4539,CosineSimilarity,Epileptic encephalopathy,14.8754069
WP4539,CosineSimilarity,HRAS,nan
WP4539,CosineSimilarity,NRAS,nan
WP4539,CosineSimilarity,GRIN2B,nan
WP4539,CosineSimilarity,GRIN2C,nan
WP4539,CosineSimilarity,Ras GTPase-activating protein 1 (human),nan
WP4539,CosineSimilarity,Energy dependent regulation of mTOR by LKB1-AMPK,nan
WP4539,CosineSimilarity,Macroautophagy,nan
WP4539,CosineSimilarity,PKB-mediated events,nan
WP4539,CosineSimilarity,Cellular responses to stress,nan
WP4539,CosineSimilarity,Translocation of SLC2A4 (GLUT4) to the plasma membrane,nan
WP4539,CosineSimilarity,Generic Transcription Pathway,nan
WP4539,CosineSimilarity,Vesicle-mediated transport,nan
WP4539,CosineSimilarity,IRS-mediated signalling,nan
WP4539,CosineSimilarity,Organelle biogenesis and maintenance,nan
WP4539,CosineSimilarity,Regulation of TP53 Activity through Phosphorylation,nan
WP4539,CosineSimilarity,Mitochondrial biogenesis,nan
WP4539,CosineSimilarity,Cardiomyopathy,nan
WP4539,CosineSimilarity,Role of LAT2/NTAL/LAB on calcium mobilization,nan
WP4539,CosineSimilarity,Response to elevated platelet cytosolic Ca2+,nan
WP4539,CosineSimilarity,Fc epsilon receptor (FCERI) signaling,nan
WP4539,CosineSimilarity,psammomatous meningioma,13.1706588
WP4539,PDP,TSC2,nan
WP4539,PDP,RHEB,nan
WP4539,PDP,GDP,16.2617013
WP4539,PDP,TSC1,nan
WP4539,PDP,Ca 2+,nan
WP4539,PDP,CAMK2B,nan
WP4539,PDP,CAMK4,nan
WP4539,PDP,UBE3A,nan
WP4539,PDP,ARC (human),nan
WP4539,PDP,MTOR,nan
WP4539,PDP,EIF4EBP1 (human),nan
WP4539,PDP,RPS6KB1 (human),nan
WP4539,PDP,RPTOR,nan
WP4539,PDP,rapamycin,nan
WP4539,PDP,NTRK2,nan
WP4539,PDP,HRAS,nan
WP4539,PDP,KRAS,nan
WP4539,PDP,NRAS,nan
WP4539,PDP,PIK3CA,nan
WP4539,PDP,PIK3CB,nan
WP4539,PDP,PIK3CD,nan
WP4539,PDP,PIK3R3,nan
WP4539,PDP,PIK3R2,nan
WP4539,PDP,PIK3R1,nan
WP4539,PDP,MAPK3,nan
WP4539,PDP,MAPK1,nan
WP4539,PDP,AKT2,nan
WP4539,PDP,AKT1,nan
WP4539,PDP,AKT3,nan
WP4539,PDP,BDNF,nan
WP4539,PDP,CACNA1C,nan
WP4539,PDP,GRM1,nan
WP4539,PDP,HOMER1,nan
WP4539,PDP,SHANK3,nan
WP4539,PDP,GRIN1,nan
WP4539,PDP,GRIN2A,nan
WP4539,PDP,GRIN2B,nan
WP4539,PDP,GRIN2D,nan
WP4539,PDP,DLG4,nan
WP4539,PDP,SYNGAP1,nan
WP4539,PDP,GRIN3B,nan
WP4539,PDP,GRIN3A,nan
WP4539,PDP,GRIN2C,nan
WP4539,PDP,valproic acid,13.4891126
WP4539,PDP,Ras GTPase-activating protein 1 (human),nan
WP4539,PDP,GTP,13.1262071
WP4539,PDP,PRKAA1,nan
WP4539,PDP,PRKAA2,nan
WP4539,PDP,PRKAB1,nan
WP4539,PDP,PRKAB2,nan
WP4539,PDP,PRKAG1,nan
WP4539,PDP,PRKAG2,nan
WP4539,PDP,PRKAG3,nan
WP4539,PDP,NF1,nan
WP4539,PDP,GSK3B,nan
WP4539,PDP,PTEN,nan
WP4539,PDP,PKB-mediated events,nan
WP4539,PDP,TBC/RABGAPs,nan
WP4539,PDP,Inhibition of TSC complex formation by PKB,nan
WP4539,PDP,CREB1 phosphorylation through the activation of CaMKII/CaMKK/CaMKIV cascasde,nan
WP4539,PDP,CaMK IV-mediated phosphorylation of CREB,nan
WP4539,PDP,Post NMDA receptor activation events,nan
WP4539,PDP,protein_coding_gene,7.6837894
WP4539,PDP,mesothelioma,7.1974277
WP4539,PDP,mixed glioma,nan
WP4539,PDP,pilomyxoid astrocytoma,12.4330599
WP4539,PDP,Neuroblastoma,nan
WP4539,PDP,Glioma,nan
WP4539,PDP,Signaling by NTRK1 (TRKA),nan
WP4539,PDP,Signaling by FGFR3,nan
WP4539,PDP,CREB1 phosphorylation through NMDA receptor-mediated activation of RAS signaling,nan
WP4539,PDP,Linear nevus sebaceous,16.9548485
WP4539,PDP,AKT-mediated inactivation of FOXO1A,nan
WP4539,PDP,AKT phosphorylates targets in the cytosol,nan
WP4539,PDP,TP53 Regulates Metabolic Genes,nan
WP4539,PDP,Status epilepticus without prominent motor symptoms,16.2617013
WP4539,PDP,Squamous cell carcinoma,nan
WP4539,PDP,PI3K/AKT activation,nan
WP4539,PDP,Negative feedback regulation of MAPK pathway,nan
WP4539,PDP,IRS-mediated signalling,nan
WP4539,PDP,Phase 2 - plateau phase,nan
WP4539,PDP,Gastrin-CREB signalling pathway via PKC and MAPK,nan
WP4539,PDP,Schizophrenia,nan
WP4539,PDP,GPCR downstream signalling,nan
WP4539,PDP,Alcoholism,16.9548485
WP4539,PDP,Neurexins and neuroligins,nan
WP4539,PDP,CD28 dependent PI3K/Akt signaling,nan
WP4539,PDP,Hemimegalencephaly,nan
WP4539,PDP,head and neck carcinoma,5.7631756
WP4539,PDP,Regulation of signaling by CBL,nan
WP4539,PDP,Tie2 Signaling,nan
WP4539,PDP,MET activates PI3K/AKT signaling,nan
WP4539,PDP,G beta:gamma signalling through PI3Kgamma,nan
WP4539,PDP,activated PI3K-delta syndrome,8.6122468
WP4539,PDP,RET signaling,nan
WP4539,PDP,Ras activation upon Ca2+ influx through NMDA receptor,nan
WP4539,PDP,SOS-mediated signalling,nan
WP4539,PDP,Epileptic encephalopathy,14.8754069
WP4539,PDP,Focal sensory seizure,nan
WP4539,PDP,neurodevelopmental disorder,nan
WP4539,PDP,GRIN2B,nan
WP4539,PDP,GRIN3B,nan
WP4539,PDP,GRIN2D,nan
WP4539,PDP,Bipolar affective disorder,14.3157911
WP4539,PDP,"PTK6 Regulates RHO GTPases, RAS GTPase and MAP kinases",nan
WP4539,PDP,HRAS,nan
WP4539,PDP,NRAS,nan
WP4539,PDP,GRIN2C,nan
WP4539,PDP,Signal Transduction,nan
WP4539,PDP,Ras GTPase-activating protein 1 (human),nan
WP4539,PDP,Activation of PPARGC1A (PGC-1alpha) by phosphorylation,nan
WP4539,PDP,AMPK inhibits chREBP transcriptional activation activity,nan
WP4539,PDP,RAS signaling downstream of NF1 loss-of-function variants,nan
WP4539,PDP,Cellular responses to stress,nan
WP4539,PDP,Trafficking of myristoylated proteins to the cilium,nan
WP4539,PDP,secretory meningioma,12.9475153
WP4539,original,http://www.ncbi.nlm.nih.gov/gene/7249,nan
WP4539,original,http://purl.obolibrary.org/obo/CHEBI_29108,nan
WP4539,original,http://www.ncbi.nlm.nih.gov/gene/816,nan
WP4539,original,http://www.ncbi.nlm.nih.gov/gene/814,nan
WP4539,original,http://www.ncbi.nlm.nih.gov/gene/7337,nan
WP4539,original,http://www.ncbi.nlm.nih.gov/gene/2475,nan
WP4539,original,http://purl.obolibrary.org/obo/CHEBI_9168,nan
WP4539,original,http://www.ncbi.nlm.nih.gov/gene/4915,nan
WP4539,original,http://www.ncbi.nlm.nih.gov/gene/3265,nan
WP4539,original,http://www.ncbi.nlm.nih.gov/gene/3845,nan
WP4539,original,http://www.ncbi.nlm.nih.gov/gene/4893,nan
WP4539,original,http://www.ncbi.nlm.nih.gov/gene/208,nan
WP4539,original,http://www.ncbi.nlm.nih.gov/gene/7248,nan
WP4539,original,http://www.ncbi.nlm.nih.gov/gene/207,nan
WP4539,original,http://www.ncbi.nlm.nih.gov/gene/10000,nan
WP4539,original,http://www.ncbi.nlm.nih.gov/gene/627,nan
WP4539,original,http://www.ncbi.nlm.nih.gov/gene/5595,nan
WP4539,original,http://www.ncbi.nlm.nih.gov/gene/5594,nan
WP4539,original,http://www.ncbi.nlm.nih.gov/gene/775,nan
WP4539,original,http://www.ncbi.nlm.nih.gov/gene/2911,nan
WP4539,original,http://www.ncbi.nlm.nih.gov/gene/5290,nan
WP4539,original,http://www.ncbi.nlm.nih.gov/gene/5291,nan
WP4539,original,http://www.ncbi.nlm.nih.gov/gene/5293,nan
WP4539,original,http://www.ncbi.nlm.nih.gov/gene/8503,nan
WP4539,original,http://www.ncbi.nlm.nih.gov/gene/5296,nan
WP4539,original,http://www.ncbi.nlm.nih.gov/gene/5295,nan
WP4539,original,http://www.ncbi.nlm.nih.gov/gene/9456,nan
WP4539,original,http://www.ncbi.nlm.nih.gov/gene/85358,nan
WP4539,original,http://www.ncbi.nlm.nih.gov/gene/2902,nan
WP4539,original,http://www.ncbi.nlm.nih.gov/gene/2903,nan
WP4539,original,http://www.ncbi.nlm.nih.gov/gene/2904,nan
WP4539,original,http://www.ncbi.nlm.nih.gov/gene/2906,nan
WP4539,original,http://www.ncbi.nlm.nih.gov/gene/1742,nan
WP4539,original,http://www.ncbi.nlm.nih.gov/gene/8831,nan
WP4539,original,http://www.ncbi.nlm.nih.gov/gene/116444,nan
WP4539,original,http://www.ncbi.nlm.nih.gov/gene/116443,nan
WP4539,original,http://www.ncbi.nlm.nih.gov/gene/2905,nan
WP4539,original,http://www.ncbi.nlm.nih.gov/gene/6009,nan
WP4539,original,http://www.ncbi.nlm.nih.gov/gene/57521,nan
WP4539,original,http://www.ncbi.nlm.nih.gov/gene/5562,nan
WP4539,original,http://www.ncbi.nlm.nih.gov/gene/5563,nan
WP4539,original,http://www.ncbi.nlm.nih.gov/gene/5564,nan
WP4539,original,http://www.ncbi.nlm.nih.gov/gene/5565,nan
WP4539,original,http://www.ncbi.nlm.nih.gov/gene/5571,nan
WP4539,original,http://www.ncbi.nlm.nih.gov/gene/51422,nan
WP4539,original,http://www.ncbi.nlm.nih.gov/gene/53632,nan
WP4539,original,http://www.ncbi.nlm.nih.gov/gene/4763,nan
WP4539,original,http://www.ncbi.nlm.nih.gov/gene/2932,nan
WP4539,original,http://purl.obolibrary.org/obo/CHEBI_15996,13.1262071
WP4539,original,http://purl.obolibrary.org/obo/CHEBI_17552,16.2617013
WP4539,original,http://www.ncbi.nlm.nih.gov/gene/5728,nan
WP4539,original,http://www.ncbi.nlm.nih.gov/gene/6009,nan
WP4539,original,http://purl.obolibrary.org/obo/CHEBI_17552,16.2617013
WP4539,original,http://www.ncbi.nlm.nih.gov/gene/7248,nan
WP4539,original,http://www.ncbi.nlm.nih.gov/gene/816,nan
WP4539,original,http://www.ncbi.nlm.nih.gov/gene/814,nan
WP4539,original,http://purl.obolibrary.org/obo/CHEBI_29108,nan
WP4539,original,http://www.ncbi.nlm.nih.gov/gene/23237,nan
WP4539,original,http://www.ncbi.nlm.nih.gov/gene/1978,nan
WP4539,original,http://www.ncbi.nlm.nih.gov/gene/6198,nan
WP4539,original,http://www.ncbi.nlm.nih.gov/gene/57521,nan
WP4539,original,http://www.ncbi.nlm.nih.gov/gene/2475,nan
WP4539,original,http://www.ncbi.nlm.nih.gov/gene/3265,nan
WP4539,original,http://www.ncbi.nlm.nih.gov/gene/3845,nan
WP4539,original,http://www.ncbi.nlm.nih.gov/gene/4893,nan
WP4539,original,http://www.ncbi.nlm.nih.gov/gene/5290,nan
WP4539,original,http://www.ncbi.nlm.nih.gov/gene/5291,nan
WP4539,original,http://www.ncbi.nlm.nih.gov/gene/5293,nan
WP4539,original,http://www.ncbi.nlm.nih.gov/gene/8503,nan
WP4539,original,http://www.ncbi.nlm.nih.gov/gene/5296,nan
WP4539,original,http://www.ncbi.nlm.nih.gov/gene/5295,nan
WP4539,original,http://www.ncbi.nlm.nih.gov/gene/5595,nan
WP4539,original,http://www.ncbi.nlm.nih.gov/gene/5594,nan
WP4539,original,http://www.ncbi.nlm.nih.gov/gene/7249,nan
WP4539,original,http://www.ncbi.nlm.nih.gov/gene/207,nan
WP4539,original,http://www.ncbi.nlm.nih.gov/gene/10000,nan
WP4539,original,http://www.ncbi.nlm.nih.gov/gene/208,nan
WP4539,original,http://www.ncbi.nlm.nih.gov/gene/4915,nan
WP4539,original,http://www.ncbi.nlm.nih.gov/gene/9456,nan
WP4539,original,http://www.ncbi.nlm.nih.gov/gene/85358,nan
WP4539,original,http://www.ncbi.nlm.nih.gov/gene/2911,nan
WP4539,original,http://www.ncbi.nlm.nih.gov/gene/2903,nan
WP4539,original,http://www.ncbi.nlm.nih.gov/gene/2904,nan
WP4539,original,http://www.ncbi.nlm.nih.gov/gene/2906,nan
WP4539,original,http://www.ncbi.nlm.nih.gov/gene/1742,nan
WP4539,original,http://www.ncbi.nlm.nih.gov/gene/8831,nan
WP4539,original,http://www.ncbi.nlm.nih.gov/gene/116444,nan
WP4539,original,http://www.ncbi.nlm.nih.gov/gene/116443,nan
WP4539,original,http://www.ncbi.nlm.nih.gov/gene/2905,nan
WP4539,original,http://www.ncbi.nlm.nih.gov/gene/2902,nan
WP4539,original,http://purl.obolibrary.org/obo/CHEBI_15996,13.1262071
WP4539,original,http://www.ncbi.nlm.nih.gov/gene/5563,nan
WP4539,original,http://www.ncbi.nlm.nih.gov/gene/5564,nan
WP4539,original,http://www.ncbi.nlm.nih.gov/gene/5565,nan
WP4539,original,http://www.ncbi.nlm.nih.gov/gene/5571,nan
WP4539,original,http://www.ncbi.nlm.nih.gov/gene/51422,nan
WP4539,original,http://www.ncbi.nlm.nih.gov/gene/53632,nan
WP4539,original,http://www.ncbi.nlm.nih.gov/gene/5562,nan
WP4562,CosineSimilarity,RELA,nan
WP4562,CosineSimilarity,REL,nan
WP4562,CosineSimilarity,NFKB1,nan
WP4562,CosineSimilarity,NFKBIA,nan
WP4562,CosineSimilarity,NFKBIE,nan
WP4562,CosineSimilarity,valproic acid,13.4891126
WP4562,CosineSimilarity,CHUK,nan
WP4562,CosineSimilarity,IKBKB,nan
WP4562,CosineSimilarity,IKBKG,nan
WP4562,CosineSimilarity,Activation of NF-kappaB in B cells,nan
WP4562,CosineSimilarity,Toll Like Receptor 2 (TLR2) Cascade,nan
WP4562,CosineSimilarity,Toll Like Receptor TLR1:TLR2 Cascade,nan
WP4562,CosineSimilarity,Adaptive Immune System,nan
WP4562,CosineSimilarity,Signaling by the B Cell Receptor (BCR),nan
WP4562,CosineSimilarity,Downstream signaling events of B Cell Receptor (BCR),nan
WP4562,CosineSimilarity,NFKB1,nan
WP4562,CosineSimilarity,RELA,nan
WP4562,CosineSimilarity,Cytosolic sensors of pathogen-associated DNA ,nan
WP4562,CosineSimilarity,Immune System,nan
WP4562,CosineSimilarity,RIP-mediated NFkB activation via ZBP1,nan
WP4562,CosineSimilarity,Toll Like Receptor 4 (TLR4) Cascade,nan
WP4562,CosineSimilarity,protein_coding_gene,7.6837894
WP4562,CosineSimilarity,Toll Like Receptor 7/8 (TLR7/8) Cascade,nan
WP4562,CosineSimilarity,C-type lectin receptors (CLRs),nan
WP4562,CosineSimilarity,Toll Like Receptor 3 (TLR3) Cascade,nan
WP4562,CosineSimilarity,Fc epsilon receptor (FCERI) signaling,nan
WP4562,CosineSimilarity,CLEC7A (Dectin-1) signaling,nan
WP4562,CosineSimilarity,Signaling by Interleukins,nan
WP4562,CosineSimilarity,IKK complex recruitment mediated by RIP1,nan
WP4562,CosineSimilarity,IKBKG,nan
WP4562,CosineSimilarity,FCERI mediated NF-kB activation,nan
WP4562,CosineSimilarity,DDX58/IFIH1-mediated induction of interferon-alpha/beta,nan
WP4562,CosineSimilarity,Class I MHC mediated antigen processing & presentation,nan
WP4562,CosineSimilarity,Regulation of TNFR1 signaling,nan
WP4562,PDP,RELA,nan
WP4562,PDP,REL,nan
WP4562,PDP,NFKB1,nan
WP4562,PDP,NFKBIA,nan
WP4562,PDP,NFKBIE,nan
WP4562,PDP,CHUK,nan
WP4562,PDP,IKBKB,nan
WP4562,PDP,IKBKG,nan
WP4562,PDP,Activation of NF-kappaB in B cells,nan
WP4562,PDP,IKBKG deficiency causes anhidrotic ectodermal dysplasia with immunodeficiency (EDA-ID) (via TLR),nan
WP4562,PDP,Hodgkin lymphoma,14.7576239
WP4562,PDP,IKBKB deficiency causes SCID,nan
WP4562,original,http://www.ncbi.nlm.nih.gov/gene/5970,nan
WP4562,original,http://www.ncbi.nlm.nih.gov/gene/5966,nan
WP4562,original,http://www.ncbi.nlm.nih.gov/gene/4790,nan
WP4562,original,http://www.ncbi.nlm.nih.gov/gene/4792,nan
WP4562,original,http://www.ncbi.nlm.nih.gov/gene/4794,nan
WP4562,original,http://www.ncbi.nlm.nih.gov/gene/1147,nan
WP4562,original,http://www.ncbi.nlm.nih.gov/gene/3551,nan
WP4562,original,http://www.ncbi.nlm.nih.gov/gene/8517,nan
WP4562,original,http://www.ncbi.nlm.nih.gov/gene/5970,nan
WP4562,original,http://www.ncbi.nlm.nih.gov/gene/5966,nan
WP4562,original,http://www.ncbi.nlm.nih.gov/gene/4790,nan
WP4562,original,http://www.ncbi.nlm.nih.gov/gene/4792,nan
WP4562,original,http://www.ncbi.nlm.nih.gov/gene/4794,nan
WP4562,original,http://www.ncbi.nlm.nih.gov/gene/3551,nan
WP4562,original,http://www.ncbi.nlm.nih.gov/gene/8517,nan
WP4562,original,http://www.ncbi.nlm.nih.gov/gene/1147,nan
WP4533,CosineSimilarity,MERTK,nan
WP4533,CosineSimilarity,SKI,nan
WP4533,CosineSimilarity,LATS2,nan
WP4533,CosineSimilarity,NF1,nan
WP4533,CosineSimilarity,diazinon,nan
WP4533,CosineSimilarity,SKIL,nan
WP4533,CosineSimilarity,LATS1 (human),nan
WP4533,CosineSimilarity,ING2 (human),nan
WP4533,CosineSimilarity,STK3 (human),nan
WP4533,CosineSimilarity,MECP2,nan
WP4533,CosineSimilarity,HDAC1,nan
WP4533,CosineSimilarity,SATB2,nan
WP4533,CosineSimilarity,HDAC3,nan
WP4533,CosineSimilarity,Mob,nan
WP4533,CosineSimilarity,valproic acid,13.4891126
WP4533,CosineSimilarity,PRMT5,nan
WP4533,CosineSimilarity,TEAD1,nan
WP4533,CosineSimilarity,TEAD2,nan
WP4533,CosineSimilarity,TEAD3,nan
WP4533,CosineSimilarity,TEAD4,nan
WP4533,CosineSimilarity,protein_coding_gene,7.6837894
WP4533,CosineSimilarity,Signal Transduction,nan
WP4533,CosineSimilarity,gene,nan
WP4533,CosineSimilarity,SIN3A,nan
WP4533,CosineSimilarity,SKIL,nan
WP4533,CosineSimilarity,Generic Transcription Pathway,nan
WP4533,CosineSimilarity,Pulmonary fibrosis,nan
WP4533,CosineSimilarity,Downregulation of SMAD2/3:SMAD4 transcriptional activity,nan
WP4533,CosineSimilarity,SGMS1 (human),nan
WP4533,CosineSimilarity,SKI,nan
WP4533,CosineSimilarity,YAP1- and WWTR1 (TAZ)-stimulated gene expression,nan
WP4533,CosineSimilarity,Metabolism,nan
WP4533,CosineSimilarity,Regulation of lipid metabolism by PPARalpha,nan
WP4533,CosineSimilarity,TEAD4,nan
WP4533,CosineSimilarity,PPARA activates gene expression,nan
